ID,最近一次使用消费券的折扣,历史使用优惠券折扣的最大值,历史购买总次数,最近一次消费金额,历史消费金额的平均值,历史使用优惠券的频率,历史使用优惠券的总次数,历史购买产品数量,最近一次购买宝贝数量,Action,next.1,next.2,next.3,next.4,next.5,next.6,next.7,next.8,next.9,Reward
537.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,68.0
537.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,5.0,1.0,68.0
537.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,5.0,1.0,2.0,2.0,2.0,5.0,108.0,108.0,1.0,5.0,6.0,2.0,68.0
538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,65.96
538.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,2.0,0.0
538.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,4.0,1.0,65.96
538.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,5.0,1.0,65.96
538.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,5.0,1.0,2.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,6.0,1.0,65.96
538.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,5.0,108.0,108.0,1.0,5.0,7.0,1.0,65.96
539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,2.0,1.0,96.81
540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,96.81
540.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,399.0,293.45,1.0,2.0,2.0,2.0,138.0
540.0,4.0,4.0,2.0,399.0,293.45,1.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,399.0,328.6333333333333,1.0,3.0,4.0,1.0,138.0
540.0,4.0,4.0,3.0,399.0,328.6333333333333,1.0,3.0,4.0,1.0,2.0,2.0,4.0,4.0,199.0,296.225,1.0,4.0,5.0,1.0,138.0
540.0,2.0,4.0,4.0,199.0,296.225,1.0,4.0,5.0,1.0,2.0,2.0,4.0,5.0,199.0,276.78000000000003,1.0,5.0,6.0,1.0,138.0
540.0,2.0,4.0,5.0,199.0,276.78000000000003,1.0,5.0,6.0,1.0,4.0,4.0,4.0,6.0,399.0,297.15000000000003,1.0,6.0,7.0,1.0,138.0
540.0,4.0,4.0,6.0,399.0,297.15000000000003,1.0,6.0,7.0,1.0,3.0,3.0,4.0,7.0,187.9,281.54285714285714,1.0,7.0,8.0,1.0,96.81
540.0,3.0,4.0,7.0,187.9,281.54285714285714,1.0,7.0,8.0,1.0,3.0,3.0,4.0,8.0,187.9,269.83750000000003,1.0,8.0,9.0,1.0,96.81
540.0,3.0,4.0,8.0,187.9,269.83750000000003,1.0,8.0,9.0,1.0,1.0,1.0,4.0,9.0,399.0,284.1888888888889,1.0,9.0,10.0,1.0,346.89
542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,2.0,83.51
542.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,399.0,293.45,1.0,2.0,3.0,1.0,318.0
542.0,2.0,3.0,2.0,399.0,293.45,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,399.0,328.6333333333333,1.0,3.0,4.0,1.0,318.0
542.0,2.0,3.0,3.0,399.0,328.6333333333333,1.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,187.9,293.45,1.0,4.0,5.0,1.0,83.51
542.0,3.0,3.0,4.0,187.9,293.45,1.0,4.0,5.0,1.0,2.0,2.0,3.0,5.0,399.0,314.56,1.0,5.0,6.0,3.0,318.0
542.0,2.0,3.0,5.0,399.0,314.56,1.0,5.0,6.0,3.0,2.0,2.0,3.0,6.0,399.0,328.6333333333333,1.0,6.0,9.0,1.0,318.0
542.0,2.0,3.0,6.0,399.0,328.6333333333333,1.0,6.0,9.0,1.0,2.0,2.0,3.0,7.0,399.0,338.6857142857143,1.0,7.0,10.0,2.0,318.0
542.0,2.0,3.0,7.0,399.0,338.6857142857143,1.0,7.0,10.0,2.0,3.0,3.0,3.0,8.0,187.9,319.83750000000003,1.0,8.0,12.0,1.0,83.51
542.0,3.0,3.0,8.0,187.9,319.83750000000003,1.0,8.0,12.0,1.0,3.0,3.0,3.0,9.0,187.9,305.1777777777778,1.0,9.0,13.0,1.0,83.51
543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,99.8
543.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,187.9,187.9,1.0,2.0,2.0,1.0,99.8
543.0,3.0,3.0,2.0,187.9,187.9,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,187.9,187.9,1.0,3.0,3.0,2.0,99.8
545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,375.8,375.8,1.0,1.0,1.0,1.0,191.63
545.0,3.0,3.0,1.0,375.8,375.8,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,375.8,375.8,1.0,2.0,2.0,1.0,191.63
545.0,3.0,3.0,2.0,375.8,375.8,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,375.8,375.8,1.0,3.0,3.0,1.0,191.63
546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,65.96
546.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,2.0,65.96
546.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,250.1,155.36666666666667,1.0,3.0,4.0,1.0,202.73
546.0,1.0,2.0,3.0,250.1,155.36666666666667,1.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,108.0,143.525,1.0,4.0,5.0,2.0,65.96
546.0,2.0,2.0,4.0,108.0,143.525,1.0,4.0,5.0,2.0,1.0,1.0,2.0,5.0,250.1,164.84,1.0,5.0,7.0,1.0,202.73
546.0,1.0,2.0,5.0,250.1,164.84,1.0,5.0,7.0,1.0,2.0,2.0,2.0,6.0,108.0,155.36666666666667,1.0,6.0,8.0,1.0,65.96
546.0,2.0,2.0,6.0,108.0,155.36666666666667,1.0,6.0,8.0,1.0,2.0,2.0,2.0,7.0,108.0,148.6,1.0,7.0,9.0,1.0,65.96
547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,68.0
547.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,2.0,68.0
547.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,68.0
547.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,5.0,1.0,68.0
548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,68.0
548.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,1.0,68.0
549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,96.81
549.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,0.0
550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,65.96
550.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,1.0,65.96
550.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,3.0,1.0,65.96
550.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,4.0,1.0,65.96
550.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,5.0,108.0,108.0,1.0,5.0,5.0,1.0,65.96
550.0,2.0,2.0,5.0,108.0,108.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,6.0,108.0,108.0,1.0,6.0,6.0,1.0,65.96
551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,68.0
551.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,3.0,1.0,65.96
551.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,4.0,2.0,65.96
551.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,6.0,1.0,65.96
551.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,5.0,108.0,108.0,1.0,5.0,7.0,1.0,65.96
551.0,2.0,2.0,5.0,108.0,108.0,1.0,5.0,7.0,1.0,2.0,2.0,2.0,6.0,108.0,108.0,1.0,6.0,8.0,1.0,68.0
551.0,2.0,2.0,6.0,108.0,108.0,1.0,6.0,8.0,1.0,2.0,2.0,2.0,6.0,108.0,108.0,1.0,6.0,8.0,1.0,0.0
551.0,2.0,2.0,6.0,108.0,108.0,1.0,6.0,8.0,1.0,2.0,2.0,2.0,7.0,108.0,108.0,1.0,7.0,9.0,1.0,65.96
551.0,2.0,2.0,7.0,108.0,108.0,1.0,7.0,9.0,1.0,2.0,2.0,2.0,8.0,108.0,108.0,1.0,8.0,10.0,1.0,65.96
552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,1.0,399.0,399.0,1.0,1.0,2.0,1.0,138.0
552.0,4.0,4.0,1.0,399.0,399.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,399.0,399.0,1.0,2.0,3.0,1.0,138.0
552.0,4.0,4.0,2.0,399.0,399.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,2.0,399.0,399.0,1.0,2.0,3.0,2.0,0.0
552.0,4.0,4.0,2.0,399.0,399.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,399.0,399.0,1.0,3.0,5.0,1.0,138.0
553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,65.96
553.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,0.0
553.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,2.0,65.96
553.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,65.96
553.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,5.0,1.0,65.96
554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,68.0
554.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,0.0
554.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,3.0,1.0,68.0
555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,299.0,299.0,1.0,1.0,1.0,1.0,99.0
555.0,4.0,4.0,1.0,299.0,299.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,299.0,299.0,1.0,2.0,2.0,2.0,99.0
556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,3.0,67.16
556.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,4.0,1.0,67.16
556.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,5.0,1.0,67.16
556.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,5.0,1.0,2.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,6.0,1.0,67.16
556.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,5.0,108.0,108.0,1.0,5.0,7.0,1.0,67.16
557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,399.0,399.0,1.0,1.0,1.0,1.0,318.0
557.0,2.0,2.0,1.0,399.0,399.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,399.0,399.0,1.0,2.0,2.0,1.0,318.0
557.0,2.0,2.0,2.0,399.0,399.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,399.0,399.0,1.0,3.0,3.0,1.0,318.0
558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,299.0,299.0,1.0,1.0,1.0,1.0,208.0
559.0,2.0,2.0,1.0,299.0,299.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,108.0,203.5,1.0,2.0,2.0,1.0,65.96
559.0,2.0,2.0,2.0,108.0,203.5,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,299.0,235.33333333333334,1.0,3.0,3.0,1.0,208.0
559.0,2.0,2.0,3.0,299.0,235.33333333333334,1.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,108.0,203.5,1.0,4.0,4.0,2.0,65.96
559.0,2.0,2.0,4.0,108.0,203.5,1.0,4.0,4.0,2.0,0.0,0.0,2.0,5.0,299.0,222.6,1.0,5.0,6.0,1.0,0.0
559.0,0.0,2.0,5.0,299.0,222.6,1.0,5.0,6.0,1.0,2.0,2.0,2.0,6.0,108.0,203.5,1.0,6.0,7.0,1.0,65.96
559.0,2.0,2.0,6.0,108.0,203.5,1.0,6.0,7.0,1.0,0.0,0.0,2.0,7.0,299.0,217.14285714285714,1.0,7.0,8.0,1.0,0.0
559.0,0.0,2.0,7.0,299.0,217.14285714285714,1.0,7.0,8.0,1.0,2.0,2.0,2.0,8.0,108.0,203.5,1.0,8.0,9.0,1.0,65.96
559.0,2.0,2.0,8.0,108.0,203.5,1.0,8.0,9.0,1.0,2.0,2.0,2.0,9.0,299.0,214.11111111111111,1.0,9.0,10.0,1.0,208.0
559.0,2.0,2.0,9.0,299.0,214.11111111111111,1.0,9.0,10.0,1.0,2.0,2.0,2.0,10.0,108.0,203.5,1.0,10.0,11.0,1.0,65.96
559.0,2.0,2.0,10.0,108.0,203.5,1.0,10.0,11.0,1.0,0.0,0.0,2.0,11.0,299.0,212.1818181818182,1.0,11.0,12.0,1.0,0.0
559.0,0.0,2.0,11.0,299.0,212.1818181818182,1.0,11.0,12.0,1.0,2.0,2.0,2.0,12.0,108.0,203.5,1.0,12.0,13.0,1.0,65.96
559.0,2.0,2.0,12.0,108.0,203.5,1.0,12.0,13.0,1.0,2.0,2.0,2.0,13.0,299.0,210.84615384615384,1.0,13.0,14.0,1.0,208.0
560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,99.8
561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,0.0
561.0,0.0,0.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,108.0,108.0,1.0,2.0,3.0,1.0,0.0
561.0,0.0,0.0,2.0,108.0,108.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,0.0
561.0,0.0,0.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,108.0,108.0,1.0,4.0,5.0,1.0,0.0
561.0,0.0,0.0,4.0,108.0,108.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,5.0,108.0,108.0,1.0,5.0,6.0,1.0,0.0
561.0,0.0,0.0,5.0,108.0,108.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,6.0,108.0,108.0,1.0,6.0,7.0,1.0,0.0
561.0,0.0,0.0,6.0,108.0,108.0,1.0,6.0,7.0,1.0,0.0,0.0,0.0,7.0,108.0,108.0,1.0,7.0,8.0,1.0,0.0
562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,250.1,250.1,1.0,1.0,1.0,1.0,0.0
562.0,0.0,0.0,1.0,250.1,250.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,250.1,250.1,1.0,2.0,2.0,1.0,0.0
562.0,0.0,0.0,2.0,250.1,250.1,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,250.1,250.1,1.0,3.0,3.0,1.0,0.0
562.0,0.0,0.0,3.0,250.1,250.1,1.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,250.1,250.1,1.0,4.0,4.0,1.0,0.0
563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,56.79
563.0,3.0,3.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,108.0,108.0,1.0,2.0,2.0,2.0,56.79
563.0,3.0,3.0,2.0,108.0,108.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,56.79
563.0,3.0,3.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,0.0
565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,399.0,399.0,1.0,1.0,1.0,1.0,138.0
565.0,4.0,4.0,1.0,399.0,399.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,399.0,399.0,1.0,1.0,1.0,1.0,0.0
565.0,4.0,4.0,1.0,399.0,399.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,399.0,399.0,1.0,2.0,2.0,3.0,138.0
566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,68.0
566.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,1.0,68.0
566.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,2.0,0.0
566.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,68.0
566.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,5.0,1.0,68.0
567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,68.0
567.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,1.0,68.0
567.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,187.9,134.63333333333333,1.0,3.0,3.0,1.0,96.81
567.0,3.0,3.0,3.0,187.9,134.63333333333333,1.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,187.9,147.95,1.0,4.0,4.0,1.0,96.81
567.0,3.0,3.0,4.0,187.9,147.95,1.0,4.0,4.0,1.0,2.0,2.0,3.0,5.0,108.0,139.95999999999998,1.0,5.0,5.0,1.0,68.0
567.0,2.0,3.0,5.0,108.0,139.95999999999998,1.0,5.0,5.0,1.0,2.0,2.0,3.0,6.0,108.0,134.63333333333333,1.0,6.0,6.0,1.0,68.0
567.0,2.0,3.0,6.0,108.0,134.63333333333333,1.0,6.0,6.0,1.0,3.0,3.0,3.0,7.0,187.9,142.24285714285713,1.0,7.0,7.0,1.0,96.81
567.0,3.0,3.0,7.0,187.9,142.24285714285713,1.0,7.0,7.0,1.0,2.0,2.0,3.0,8.0,108.0,137.96249999999998,1.0,8.0,8.0,1.0,68.0
567.0,2.0,3.0,8.0,108.0,137.96249999999998,1.0,8.0,8.0,1.0,2.0,2.0,3.0,9.0,108.0,134.63333333333333,1.0,9.0,9.0,1.0,68.0
568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,68.0
568.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,1.0,68.0
568.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,3.0,1.0,68.0
568.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,4.0,1.0,68.0
568.0,2.0,2.0,4.0,108.0,108.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,5.0,108.0,108.0,1.0,5.0,5.0,1.0,68.0
569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,375.8,375.8,1.0,1.0,1.0,1.0,167.13
569.0,3.0,3.0,1.0,375.8,375.8,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,375.8,375.8,1.0,2.0,2.0,1.0,167.13
569.0,3.0,3.0,2.0,375.8,375.8,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,375.8,375.8,1.0,3.0,3.0,1.0,167.13
569.0,3.0,3.0,3.0,375.8,375.8,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,375.8,375.8,1.0,3.0,3.0,2.0,0.0
569.0,3.0,3.0,3.0,375.8,375.8,1.0,3.0,3.0,2.0,0.0,0.0,3.0,4.0,399.0,381.6,1.0,4.0,5.0,1.0,0.0
569.0,0.0,3.0,4.0,399.0,381.6,1.0,4.0,5.0,1.0,0.0,0.0,3.0,4.0,399.0,381.6,1.0,4.0,5.0,1.0,0.0
569.0,0.0,3.0,4.0,399.0,381.6,1.0,4.0,5.0,1.0,3.0,3.0,3.0,5.0,375.8,380.44,1.0,5.0,6.0,1.0,167.13
570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,399.0,399.0,1.0,1.0,1.0,1.0,138.0
570.0,4.0,4.0,1.0,399.0,399.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,399.0,399.0,1.0,2.0,2.0,1.0,138.0
570.0,4.0,4.0,2.0,399.0,399.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,199.0,332.3333333333333,1.0,3.0,3.0,5.0,138.0
570.0,2.0,4.0,3.0,199.0,332.3333333333333,1.0,3.0,3.0,5.0,2.0,2.0,4.0,4.0,199.0,299.0,1.0,4.0,8.0,1.0,138.0
570.0,2.0,4.0,4.0,199.0,299.0,1.0,4.0,8.0,1.0,4.0,4.0,4.0,5.0,399.0,319.0,1.0,5.0,9.0,1.0,138.0
570.0,4.0,4.0,5.0,399.0,319.0,1.0,5.0,9.0,1.0,2.0,2.0,4.0,6.0,199.0,299.0,1.0,6.0,10.0,1.0,138.0
570.0,2.0,4.0,6.0,199.0,299.0,1.0,6.0,10.0,1.0,2.0,2.0,4.0,7.0,199.0,284.7142857142857,1.0,7.0,11.0,1.0,138.0
570.0,2.0,4.0,7.0,199.0,284.7142857142857,1.0,7.0,11.0,1.0,4.0,4.0,4.0,8.0,399.0,299.0,1.0,8.0,12.0,1.0,138.0
570.0,4.0,4.0,8.0,399.0,299.0,1.0,8.0,12.0,1.0,4.0,4.0,4.0,8.0,399.0,299.0,1.0,8.0,12.0,1.0,0.0
571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,299.0,299.0,1.0,1.0,1.0,1.0,99.0
571.0,4.0,4.0,1.0,299.0,299.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,299.0,299.0,1.0,2.0,2.0,1.0,99.0
571.0,4.0,4.0,2.0,299.0,299.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,299.0,299.0,1.0,3.0,3.0,1.0,99.0
571.0,4.0,4.0,3.0,299.0,299.0,1.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,399.0,324.0,1.0,4.0,4.0,1.0,138.0
