编号,最近一次使用消费券的折扣,历史使用优惠券折扣的最大值,历史购买总次数,最近一次消费金额,历史消费金额的平均值,历史使用优惠券的频率,历史使用优惠券的总次数,历史购买产品数量,Action,next.1,next.2,next.3,next.4,next.5,next.6,next.7,next.8,Reward
679.0,1.0,2.0,2.0,306.97,203.38500000000002,1.0,2.0,2.0,1.0,1.0,2.0,3.0,66.15,157.64000000000001,1.0,3.0,3.0,66.15
679.0,1.0,2.0,3.0,66.15,157.64000000000001,1.0,3.0,3.0,3.0,3.0,3.0,4.0,138.0,152.73000000000002,1.0,4.0,4.0,138.0
680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,133.86,133.86,1.0,1.0,1.0,133.86
680.0,1.0,1.0,1.0,133.86,133.86,1.0,1.0,1.0,3.0,3.0,3.0,1.0,133.86,133.86,2.0,2.0,1.0,0.0
680.0,3.0,3.0,1.0,133.86,133.86,2.0,2.0,1.0,1.0,1.0,3.0,2.0,68.0,100.93,1.5,3.0,2.0,68.0
680.0,1.0,3.0,2.0,68.0,100.93,1.5,3.0,2.0,0.0,0.0,3.0,3.0,368.0,189.95333333333335,1.3333333333333333,4.0,3.0,368.0
680.0,0.0,3.0,3.0,368.0,189.95333333333335,1.3333333333333333,4.0,3.0,2.0,2.0,3.0,4.0,56.76,156.655,1.25,5.0,4.0,56.76
680.0,2.0,3.0,4.0,56.76,156.655,1.25,5.0,4.0,0.0,0.0,3.0,5.0,209.0,167.124,1.2,6.0,5.0,209.0
680.0,0.0,3.0,5.0,209.0,167.124,1.2,6.0,5.0,3.0,3.0,3.0,6.0,115.56,158.53,1.1666666666666667,7.0,6.0,115.56
680.0,3.0,3.0,6.0,115.56,158.53,1.1666666666666667,7.0,6.0,2.0,2.0,3.0,7.0,80.79,147.42428571428573,1.1428571428571428,8.0,7.0,80.79
680.0,2.0,3.0,7.0,80.79,147.42428571428573,1.1428571428571428,8.0,7.0,3.0,3.0,3.0,8.0,99.0,141.37125,1.125,9.0,8.0,99.0
680.0,3.0,3.0,8.0,99.0,141.37125,1.125,9.0,8.0,3.0,3.0,3.0,9.0,138.0,140.99666666666667,1.1111111111111112,10.0,9.0,138.0
680.0,3.0,3.0,9.0,138.0,140.99666666666667,1.1111111111111112,10.0,9.0,2.0,2.0,3.0,10.0,99.8,136.877,1.1,11.0,10.0,99.8
681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
681.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,138.0,103.0,1.0,2.0,2.0,138.0
681.0,3.0,3.0,2.0,138.0,103.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,138.0,103.0,1.5,3.0,2.0,0.0
682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,318.0,318.0,1.0,1.0,1.0,318.0
682.0,1.0,1.0,1.0,318.0,318.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,85.78,201.89,1.0,2.0,2.0,85.78
682.0,3.0,3.0,2.0,85.78,201.89,1.0,2.0,2.0,0.0,0.0,3.0,3.0,209.0,204.26,1.0,3.0,3.0,209.0
682.0,0.0,3.0,3.0,209.0,204.26,1.0,3.0,3.0,0.0,0.0,3.0,4.0,368.0,245.195,1.0,4.0,4.0,368.0
682.0,0.0,3.0,4.0,368.0,245.195,1.0,4.0,4.0,1.0,1.0,3.0,5.0,189.0,233.956,1.0,5.0,5.0,189.0
683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
683.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,83.11,110.555,1.0,2.0,2.0,83.11
683.0,2.0,3.0,2.0,83.11,110.555,1.0,2.0,2.0,3.0,3.0,3.0,2.0,83.11,110.555,1.5,3.0,2.0,0.0
683.0,3.0,3.0,2.0,83.11,110.555,1.5,3.0,2.0,2.0,2.0,3.0,3.0,57.37,92.82666666666667,1.3333333333333333,4.0,3.0,57.37
683.0,2.0,3.0,3.0,57.37,92.82666666666667,1.3333333333333333,4.0,3.0,3.0,3.0,3.0,3.0,57.37,92.82666666666667,1.6666666666666667,5.0,3.0,0.0
683.0,3.0,3.0,3.0,57.37,92.82666666666667,1.6666666666666667,5.0,3.0,3.0,3.0,3.0,4.0,138.0,104.12,1.5,6.0,4.0,138.0
683.0,3.0,3.0,4.0,138.0,104.12,1.5,6.0,4.0,3.0,3.0,3.0,5.0,110.9,105.476,1.4,7.0,5.0,110.9
685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,136.0,136.0,1.0,1.0,2.0,136.0
686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
686.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,54.65,96.325,1.0,2.0,2.0,54.65
686.0,2.0,3.0,2.0,54.65,96.325,1.0,2.0,2.0,3.0,3.0,3.0,2.0,54.65,96.325,1.5,3.0,2.0,0.0
686.0,3.0,3.0,2.0,54.65,96.325,1.5,3.0,2.0,2.0,2.0,3.0,3.0,172.65,121.76666666666667,1.3333333333333333,4.0,3.0,172.65
686.0,2.0,3.0,3.0,172.65,121.76666666666667,1.3333333333333333,4.0,3.0,3.0,3.0,3.0,4.0,85.36,112.665,1.25,5.0,4.0,85.36
686.0,3.0,3.0,4.0,85.36,112.665,1.25,5.0,4.0,3.0,3.0,3.0,4.0,85.36,112.665,1.5,6.0,4.0,0.0
686.0,3.0,3.0,4.0,85.36,112.665,1.5,6.0,4.0,1.0,1.0,3.0,5.0,68.0,103.73200000000001,1.4,7.0,5.0,68.0
686.0,1.0,3.0,5.0,68.0,103.73200000000001,1.4,7.0,5.0,3.0,3.0,3.0,5.0,68.0,103.73200000000001,1.6,8.0,5.0,0.0
686.0,3.0,3.0,5.0,68.0,103.73200000000001,1.6,8.0,5.0,1.0,1.0,3.0,6.0,68.0,97.77666666666669,1.5,9.0,6.0,68.0
687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
688.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,112.31,112.31,2.0,2.0,1.0,112.31
688.0,3.0,3.0,1.0,112.31,112.31,2.0,2.0,1.0,2.0,2.0,3.0,2.0,167.31,139.81,1.5,3.0,3.0,167.31
688.0,2.0,3.0,2.0,167.31,139.81,1.5,3.0,3.0,1.0,1.0,3.0,3.0,136.0,138.54,1.3333333333333333,4.0,5.0,136.0
688.0,1.0,3.0,3.0,136.0,138.54,1.3333333333333333,4.0,5.0,1.0,1.0,3.0,4.0,136.0,137.905,1.25,5.0,7.0,136.0
688.0,1.0,3.0,4.0,136.0,137.905,1.25,5.0,7.0,1.0,1.0,3.0,5.0,318.0,173.924,1.2,6.0,8.0,318.0
688.0,1.0,3.0,5.0,318.0,173.924,1.2,6.0,8.0,3.0,3.0,3.0,6.0,115.18,164.13333333333333,1.1666666666666667,7.0,9.0,115.18
688.0,3.0,3.0,6.0,115.18,164.13333333333333,1.1666666666666667,7.0,9.0,3.0,3.0,3.0,7.0,110.87,156.52428571428572,1.1428571428571428,8.0,10.0,110.87
689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,209.0,1.0,1.0,1.0,209.0
689.0,0.0,0.0,1.0,209.0,209.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,82.25,145.625,1.0,2.0,2.0,82.25
689.0,2.0,2.0,2.0,82.25,145.625,1.0,2.0,2.0,3.0,3.0,3.0,3.0,138.0,143.08333333333334,1.0,3.0,3.0,138.0
689.0,3.0,3.0,3.0,138.0,143.08333333333334,1.0,3.0,3.0,2.0,2.0,3.0,4.0,174.68,150.98250000000002,1.0,4.0,4.0,174.68
689.0,2.0,3.0,4.0,174.68,150.98250000000002,1.0,4.0,4.0,2.0,2.0,3.0,5.0,99.8,140.746,1.0,5.0,5.0,99.8
689.0,2.0,3.0,5.0,99.8,140.746,1.0,5.0,5.0,2.0,2.0,3.0,6.0,96.81,133.42333333333332,1.0,6.0,6.0,96.81
689.0,2.0,3.0,6.0,96.81,133.42333333333332,1.0,6.0,6.0,2.0,2.0,3.0,7.0,83.77,126.33,1.0,7.0,7.0,83.77
689.0,2.0,3.0,7.0,83.77,126.33,1.0,7.0,7.0,0.0,0.0,3.0,8.0,368.0,156.53875,1.0,8.0,8.0,368.0
689.0,0.0,3.0,8.0,368.0,156.53875,1.0,8.0,8.0,0.0,0.0,3.0,9.0,368.0,180.03444444444443,1.0,9.0,9.0,368.0
689.0,0.0,3.0,9.0,368.0,180.03444444444443,1.0,9.0,9.0,2.0,2.0,3.0,10.0,96.81,171.712,1.0,10.0,10.0,96.81
689.0,2.0,3.0,10.0,96.81,171.712,1.0,10.0,10.0,2.0,2.0,3.0,11.0,84.94,163.82363636363635,1.0,11.0,11.0,84.94
689.0,2.0,3.0,11.0,84.94,163.82363636363635,1.0,11.0,11.0,3.0,3.0,3.0,12.0,115.42,159.79,1.0,12.0,12.0,115.42
689.0,3.0,3.0,12.0,115.42,159.79,1.0,12.0,12.0,1.0,1.0,3.0,13.0,68.0,152.72923076923078,1.0,13.0,13.0,68.0
689.0,1.0,3.0,13.0,68.0,152.72923076923078,1.0,13.0,13.0,3.0,3.0,3.0,13.0,68.0,152.72923076923078,1.0769230769230769,14.0,13.0,0.0
689.0,3.0,3.0,13.0,68.0,152.72923076923078,1.0769230769230769,14.0,13.0,1.0,1.0,3.0,14.0,318.0,164.53428571428572,1.0714285714285714,15.0,14.0,318.0
689.0,1.0,3.0,14.0,318.0,164.53428571428572,1.0714285714285714,15.0,14.0,2.0,2.0,3.0,15.0,98.89,160.158,1.0666666666666667,16.0,15.0,98.89
690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,96.81,96.81,1.0,1.0,1.0,96.81
690.0,2.0,2.0,1.0,96.81,96.81,1.0,1.0,1.0,2.0,2.0,2.0,2.0,96.81,96.81,1.0,2.0,2.0,96.81
690.0,2.0,2.0,2.0,96.81,96.81,1.0,2.0,2.0,2.0,2.0,2.0,3.0,86.92,93.51333333333334,1.0,3.0,3.0,86.92
690.0,2.0,2.0,3.0,86.92,93.51333333333334,1.0,3.0,3.0,1.0,1.0,2.0,4.0,306.96,146.875,1.0,4.0,4.0,306.96
690.0,1.0,2.0,4.0,306.96,146.875,1.0,4.0,4.0,2.0,2.0,2.0,5.0,82.42,133.98399999999998,1.0,5.0,5.0,82.42
690.0,2.0,2.0,5.0,82.42,133.98399999999998,1.0,5.0,5.0,3.0,3.0,3.0,5.0,82.42,133.98399999999998,1.2,6.0,5.0,0.0
690.0,3.0,3.0,5.0,82.42,133.98399999999998,1.2,6.0,5.0,2.0,2.0,3.0,6.0,80.64,125.09333333333332,1.1666666666666667,7.0,6.0,80.64
690.0,2.0,3.0,6.0,80.64,125.09333333333332,1.1666666666666667,7.0,6.0,2.0,2.0,3.0,7.0,99.8,121.47999999999999,1.1428571428571428,8.0,7.0,99.8
690.0,2.0,3.0,7.0,99.8,121.47999999999999,1.1428571428571428,8.0,7.0,2.0,2.0,3.0,8.0,99.8,118.76999999999998,1.125,9.0,8.0,99.8
690.0,2.0,3.0,8.0,99.8,118.76999999999998,1.125,9.0,8.0,2.0,2.0,3.0,9.0,99.8,116.6622222222222,1.1111111111111112,10.0,9.0,99.8
690.0,2.0,3.0,9.0,99.8,116.6622222222222,1.1111111111111112,10.0,9.0,3.0,3.0,3.0,10.0,133.86,118.38199999999998,1.1,11.0,10.0,133.86
690.0,3.0,3.0,10.0,133.86,118.38199999999998,1.1,11.0,10.0,0.0,0.0,3.0,11.0,202.73,126.04999999999997,1.0909090909090908,12.0,11.0,202.73
690.0,0.0,3.0,11.0,202.73,126.04999999999997,1.0909090909090908,12.0,11.0,0.0,0.0,3.0,12.0,209.0,132.96249999999998,1.0833333333333333,13.0,12.0,209.0
690.0,0.0,3.0,12.0,209.0,132.96249999999998,1.0833333333333333,13.0,12.0,3.0,3.0,3.0,13.0,138.0,133.34999999999997,1.0769230769230769,14.0,13.0,138.0
690.0,3.0,3.0,13.0,138.0,133.34999999999997,1.0769230769230769,14.0,13.0,2.0,2.0,3.0,14.0,191.63,137.51285714285714,1.0714285714285714,15.0,15.0,191.63
690.0,2.0,3.0,14.0,191.63,137.51285714285714,1.0714285714285714,15.0,15.0,1.0,1.0,3.0,15.0,65.96,132.74266666666665,1.0666666666666667,16.0,16.0,65.96
690.0,1.0,3.0,15.0,65.96,132.74266666666665,1.0666666666666667,16.0,16.0,1.0,1.0,3.0,16.0,65.96,128.56875,1.0625,17.0,17.0,65.96
691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,59.0,59.0,1.0,1.0,1.0,59.0
692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
692.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,68.0,68.0,1.0,2.0,2.0,68.0
692.0,1.0,1.0,2.0,68.0,68.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,168.03,101.34333333333332,1.0,3.0,3.0,168.03
692.0,1.0,1.0,3.0,168.03,101.34333333333332,1.0,3.0,3.0,2.0,2.0,2.0,4.0,56.8,90.2075,1.0,4.0,4.0,56.8
692.0,2.0,2.0,4.0,56.8,90.2075,1.0,4.0,4.0,3.0,3.0,3.0,5.0,115.34,95.234,1.0,5.0,5.0,115.34
692.0,3.0,3.0,5.0,115.34,95.234,1.0,5.0,5.0,0.0,0.0,3.0,6.0,202.73,113.14999999999999,1.0,6.0,6.0,202.73
692.0,0.0,3.0,6.0,202.73,113.14999999999999,1.0,6.0,6.0,1.0,1.0,3.0,7.0,68.0,106.7,1.0,7.0,7.0,68.0
692.0,1.0,3.0,7.0,68.0,106.7,1.0,7.0,7.0,1.0,1.0,3.0,8.0,136.0,110.3625,1.0,8.0,9.0,136.0
692.0,1.0,3.0,8.0,136.0,110.3625,1.0,8.0,9.0,2.0,2.0,3.0,9.0,96.81,108.85666666666667,1.0,9.0,10.0,96.81
692.0,2.0,3.0,9.0,96.81,108.85666666666667,1.0,9.0,10.0,0.0,0.0,3.0,10.0,209.0,118.87100000000001,1.0,10.0,11.0,209.0
693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
693.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,318.0,318.0,2.0,2.0,1.0,318.0
693.0,1.0,3.0,1.0,318.0,318.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,115.29,216.645,1.5,3.0,2.0,115.29
695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,208.0,208.0,1.0,1.0,1.0,208.0
697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
697.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,285.59,285.59,2.0,2.0,1.0,285.59
698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,131.92,131.92,1.0,1.0,2.0,131.92
698.0,1.0,1.0,1.0,131.92,131.92,1.0,1.0,2.0,0.0,0.0,1.0,2.0,128.26,130.08999999999997,1.0,2.0,6.0,128.26
698.0,0.0,1.0,2.0,128.26,130.08999999999997,1.0,2.0,6.0,3.0,3.0,3.0,3.0,138.0,132.72666666666666,1.0,3.0,7.0,138.0
698.0,3.0,3.0,3.0,138.0,132.72666666666666,1.0,3.0,7.0,2.0,2.0,3.0,4.0,99.8,124.49499999999999,1.0,4.0,8.0,99.8
698.0,2.0,3.0,4.0,99.8,124.49499999999999,1.0,4.0,8.0,3.0,3.0,3.0,5.0,88.0,117.196,1.0,5.0,9.0,88.0
698.0,3.0,3.0,5.0,88.0,117.196,1.0,5.0,9.0,2.0,2.0,3.0,6.0,46.9,105.48,1.0,6.0,10.0,46.9
699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,135.09,135.09,1.0,1.0,1.0,135.09
699.0,3.0,3.0,1.0,135.09,135.09,1.0,1.0,1.0,3.0,3.0,3.0,2.0,138.0,136.54500000000002,1.0,2.0,2.0,138.0
699.0,3.0,3.0,2.0,138.0,136.54500000000002,1.0,2.0,2.0,3.0,3.0,3.0,3.0,138.0,137.03,1.0,3.0,3.0,138.0
699.0,3.0,3.0,3.0,138.0,137.03,1.0,3.0,3.0,1.0,1.0,3.0,4.0,138.0,137.2725,1.0,4.0,4.0,138.0
699.0,1.0,3.0,4.0,138.0,137.2725,1.0,4.0,4.0,2.0,2.0,3.0,5.0,83.35,126.48800000000001,1.0,5.0,5.0,83.35
700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
700.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,133.86,100.93,1.0,2.0,2.0,133.86
701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
701.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,168.25,153.125,1.0,2.0,2.0,168.25
701.0,1.0,3.0,2.0,168.25,153.125,1.0,2.0,2.0,1.0,1.0,3.0,3.0,168.89,158.38,1.0,3.0,3.0,168.89
701.0,1.0,3.0,3.0,168.89,158.38,1.0,3.0,3.0,1.0,1.0,3.0,4.0,318.0,198.285,1.0,4.0,4.0,318.0
701.0,1.0,3.0,4.0,318.0,198.285,1.0,4.0,4.0,2.0,2.0,3.0,5.0,57.81,170.19,1.0,5.0,5.0,57.81
701.0,2.0,3.0,5.0,57.81,170.19,1.0,5.0,5.0,1.0,1.0,3.0,6.0,65.96,152.81833333333336,1.0,6.0,6.0,65.96
701.0,1.0,3.0,6.0,65.96,152.81833333333336,1.0,6.0,6.0,0.0,0.0,3.0,7.0,204.92,160.26142857142858,1.0,7.0,7.0,204.92
701.0,0.0,3.0,7.0,204.92,160.26142857142858,1.0,7.0,7.0,2.0,2.0,3.0,8.0,99.8,152.70375,1.0,8.0,8.0,99.8
701.0,2.0,3.0,8.0,99.8,152.70375,1.0,8.0,8.0,0.0,0.0,3.0,9.0,368.0,176.62555555555556,1.0,9.0,9.0,368.0
701.0,0.0,3.0,9.0,368.0,176.62555555555556,1.0,9.0,9.0,2.0,2.0,3.0,10.0,179.33,176.89600000000002,1.0,10.0,11.0,179.33
701.0,2.0,3.0,10.0,179.33,176.89600000000002,1.0,10.0,11.0,0.0,0.0,3.0,11.0,368.0,194.26909090909092,1.0,11.0,12.0,368.0
701.0,0.0,3.0,11.0,368.0,194.26909090909092,1.0,11.0,12.0,1.0,1.0,3.0,12.0,68.0,183.74666666666667,1.0,12.0,13.0,68.0
701.0,1.0,3.0,12.0,68.0,183.74666666666667,1.0,12.0,13.0,3.0,3.0,3.0,13.0,138.0,180.2276923076923,1.0,13.0,14.0,138.0
702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,208.0,208.0,1.0,1.0,1.0,208.0
702.0,1.0,1.0,1.0,208.0,208.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,138.0,173.0,1.0,2.0,2.0,138.0
702.0,2.0,2.0,2.0,138.0,173.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,208.0,184.66666666666666,1.0,3.0,3.0,208.0
703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
703.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,318.0,193.0,1.0,2.0,2.0,318.0
704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,338.0,338.0,1.0,1.0,1.0,338.0
704.0,0.0,0.0,1.0,338.0,338.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,169.05,253.525,1.0,2.0,2.0,169.05
704.0,3.0,3.0,2.0,169.05,253.525,1.0,2.0,2.0,2.0,2.0,3.0,3.0,295.79,267.61333333333334,1.0,3.0,3.0,295.79
704.0,2.0,3.0,3.0,295.79,267.61333333333334,1.0,3.0,3.0,1.0,1.0,3.0,4.0,174.51,244.3375,1.0,4.0,4.0,174.51
704.0,1.0,3.0,4.0,174.51,244.3375,1.0,4.0,4.0,2.0,2.0,3.0,5.0,99.8,215.43,1.0,5.0,5.0,99.8
704.0,2.0,3.0,5.0,99.8,215.43,1.0,5.0,5.0,1.0,1.0,3.0,6.0,13.59,181.79,1.0,6.0,6.0,13.59
704.0,1.0,3.0,6.0,13.59,181.79,1.0,6.0,6.0,1.0,1.0,3.0,7.0,368.0,208.39142857142858,1.0,7.0,8.0,368.0
705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,57.09,57.09,1.0,1.0,1.0,57.09
706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,133.86,133.86,1.0,1.0,1.0,133.86
706.0,3.0,3.0,1.0,133.86,133.86,1.0,1.0,1.0,3.0,3.0,3.0,1.0,133.86,133.86,2.0,2.0,1.0,0.0
706.0,3.0,3.0,1.0,133.86,133.86,2.0,2.0,1.0,3.0,3.0,3.0,2.0,209.0,171.43,1.5,3.0,2.0,209.0
706.0,3.0,3.0,2.0,209.0,171.43,1.5,3.0,2.0,0.0,0.0,3.0,3.0,209.0,183.95333333333335,1.3333333333333333,4.0,3.0,209.0
707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
710.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,0.0,0.0,2.0,2.0,209.0,154.4,1.0,2.0,2.0,209.0
711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
711.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,68.0,68.0,1.0,2.0,2.0,68.0
711.0,1.0,1.0,2.0,68.0,68.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,68.0,68.0,1.5,3.0,2.0,0.0
712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
712.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,324.38,196.19,1.0,2.0,2.0,324.38
712.0,1.0,1.0,2.0,324.38,196.19,1.0,2.0,2.0,3.0,3.0,3.0,2.0,324.38,196.19,1.5,3.0,2.0,0.0
712.0,3.0,3.0,2.0,324.38,196.19,1.5,3.0,2.0,3.0,3.0,3.0,3.0,137.04,176.47333333333333,1.3333333333333333,4.0,3.0,137.04
712.0,3.0,3.0,3.0,137.04,176.47333333333333,1.3333333333333333,4.0,3.0,2.0,2.0,3.0,4.0,99.8,157.30499999999998,1.25,5.0,4.0,99.8
712.0,2.0,3.0,4.0,99.8,157.30499999999998,1.25,5.0,4.0,0.0,0.0,3.0,5.0,209.0,167.64399999999998,1.2,6.0,5.0,209.0
712.0,0.0,3.0,5.0,209.0,167.64399999999998,1.2,6.0,5.0,1.0,1.0,3.0,6.0,68.0,151.03666666666666,1.1666666666666667,7.0,6.0,68.0
713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,371.84,371.84,1.0,1.0,2.0,371.84
718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
718.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,68.0,103.0,1.0,2.0,2.0,68.0
718.0,1.0,3.0,2.0,68.0,103.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,99.8,101.93333333333334,1.0,3.0,3.0,99.8
718.0,2.0,3.0,3.0,99.8,101.93333333333334,1.0,3.0,3.0,1.0,1.0,3.0,4.0,56.02,90.455,1.0,4.0,7.0,56.02
718.0,1.0,3.0,4.0,56.02,90.455,1.0,4.0,7.0,3.0,3.0,3.0,5.0,138.0,99.964,1.0,5.0,8.0,138.0
718.0,3.0,3.0,5.0,138.0,99.964,1.0,5.0,8.0,1.0,1.0,3.0,6.0,16.4,86.03666666666668,1.0,6.0,9.0,16.4
718.0,1.0,3.0,6.0,16.4,86.03666666666668,1.0,6.0,9.0,2.0,2.0,3.0,7.0,99.8,88.00285714285714,1.0,7.0,10.0,99.8
719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
719.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,68.0,103.0,1.0,2.0,2.0,68.0
719.0,1.0,3.0,2.0,68.0,103.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,65.96,90.65333333333332,1.0,3.0,3.0,65.96
719.0,1.0,3.0,3.0,65.96,90.65333333333332,1.0,3.0,3.0,2.0,2.0,3.0,4.0,81.44,88.35,1.0,4.0,4.0,81.44
719.0,2.0,3.0,4.0,81.44,88.35,1.0,4.0,4.0,2.0,2.0,3.0,5.0,58.83,82.446,1.0,5.0,5.0,58.83
719.0,2.0,3.0,5.0,58.83,82.446,1.0,5.0,5.0,3.0,3.0,3.0,6.0,138.0,91.705,1.0,6.0,6.0,138.0
719.0,3.0,3.0,6.0,138.0,91.705,1.0,6.0,6.0,2.0,2.0,3.0,7.0,57.16,86.77,1.0,7.0,7.0,57.16
719.0,2.0,3.0,7.0,57.16,86.77,1.0,7.0,7.0,3.0,3.0,3.0,7.0,57.16,86.77,1.1428571428571428,8.0,7.0,0.0
719.0,3.0,3.0,7.0,57.16,86.77,1.1428571428571428,8.0,7.0,1.0,1.0,3.0,8.0,318.0,115.67375,1.125,9.0,8.0,318.0
